,Id,SalePrice
442,1903,198411.3593031629
443,1904,122340.65768268117
444,1905,175146.07778850233
445,1906,136554.83360017283
446,1907,188366.16410799412
447,1908,117753.02453562009
448,1909,117737.44805848782
449,1910,122943.08898628294
450,1911,185136.39332047058
451,1912,283046.3663376355
452,1913,134088.26519111713
453,1914,50929.34443133112
454,1915,278863.01904763596
455,1916,41748.13242273571
456,1917,253795.66144554055
457,1918,145180.0798889367
458,1919,171033.3367221051
459,1920,154250.1204964772
460,1921,337140.1753984711
461,1922,298235.213257938
462,1923,222575.06484492763
463,1924,207472.2682986484
464,1925,238463.42436253134
465,1926,347301.83560789493
466,1927,130889.08297843748
467,1928,168402.73140663008
468,1929,115347.417058144
469,1930,138502.60691726528
470,1931,123033.1465858155
471,1932,128216.4863673969
472,1933,175508.35876249464
473,1934,176631.19747605326
474,1935,163773.13660996887
475,1936,175021.41257596557
476,1937,180687.35037586055
477,1938,174087.32186984774
478,1939,259411.40555539605
479,1940,201048.32222633297
480,1941,175187.79531448937
481,1942,168483.2377253
482,1943,209994.40136348465
483,1944,276933.2319429849
484,1945,337212.11681404884
485,1946,143120.09247331595
486,1947,276678.32803529495
487,1948,175938.19964726217
488,1949,250595.99830532965
489,1950,202845.50560988302
490,1951,264448.8957856199
491,1952,243373.3211295876
492,1953,158833.54211056526
493,1954,214060.1694480235
494,1955,127810.53201551689
495,1956,312273.0505977929
496,1957,169444.24974800865
497,1958,277539.22833241377
498,1959,120574.5464315356
499,1960,96854.73447526977
500,1961,102435.66024317109
501,1962,95125.56129958804
502,1963,112900.89843374694
503,1964,88481.27739634889
504,1965,124430.42227376316
505,1966,136454.7643818351
506,1967,257407.56467541016
507,1968,320469.98440793995
508,1969,343065.68392031704
509,1970,317746.159858535
510,1971,384934.1428849454
511,1972,307349.63868044165
512,1973,300517.6528627976
513,1974,278392.6809985414
514,1975,417276.50638804596
515,1976,263089.85495177127
516,1977,296707.65329231275
517,1978,311388.74932698515
518,1979,313721.6355463128
519,1980,201964.94594943634
520,1981,312226.90626384126
521,1982,217431.7142822905
522,1983,218247.08093863976
523,1984,192367.1233471993
524,1985,206261.59467334807
525,1986,214563.19730679493
526,1987,203498.5827084236
527,1988,193971.71730669128
528,1989,219240.99475906487
529,1990,232124.07060986396
530,1991,215852.84746974055
531,1992,233091.2455552164
532,1993,189736.5582106303
533,1994,244595.07318369224
534,1995,193401.30960230442
535,1996,269459.18572474597
536,1997,285568.8560987763
537,1998,278873.20248411526
538,1999,262753.3255590502
539,2000,294323.1340833729
540,2001,262674.2520067042
541,2002,232527.19178603508
542,2003,258489.2763388541
543,2004,264761.7520377283
544,2005,242766.62553429155
545,2006,233685.0225288013
546,2007,258118.54416473396
547,2008,215359.15552939242
548,2009,202766.94956167086
549,2010,222328.02530055778
550,2011,162078.71615031184
551,2012,196841.54757755162
552,2013,187992.08412432743
553,2014,199628.15129376773
554,2015,194253.67358740803
555,2016,194996.14071505354
556,2017,213715.61366198157
557,2018,114296.42129843353
558,2019,125325.69255674072
559,2020,91498.04437663266
560,2021,82142.5560642038
561,2022,181915.06805757878
562,2023,132704.71094915151
563,2024,282289.51921803737
564,2025,332079.8485029309
565,2026,193756.84724218483
566,2027,149787.0424921998
567,2028,168626.5343796779
568,2029,147581.54085340898
569,2030,258155.0172443195
570,2031,241345.15764579998
571,2032,235621.42972704512
572,2033,243245.41269648774
573,2034,169282.05683351285
574,2035,210913.5541887138
575,2036,210674.39980670367
576,2037,211726.93782455666
577,2038,340000.79086463357
578,2039,219723.67509863432
579,2040,322530.77213019226
580,2041,300504.47237766953
581,2042,229913.97650826676
582,2043,169016.47200140334
583,2044,191664.83066740705
584,2045,203283.12198739813
585,2046,129722.66803249525
586,2047,127462.64781657275
587,2048,143032.6825272317
588,2049,124432.86932500382
589,2050,174665.1514455406
590,2051,130685.99005504057
591,2052,107774.74985257583
592,2053,141427.259348866
593,2054,76667.778600505
594,2055,175306.4735640511
595,2056,146086.71490119933
596,2057,113659.25962676111
597,2058,206759.3598594301
598,2059,124983.06875985579
599,2060,179309.8259297262
600,2061,189671.49412675112
601,2062,108936.23120985774
602,2063,104438.93207563407
603,2064,119980.9488597014
604,2065,131443.45973755815
605,2066,167127.0572102362
606,2067,142161.69401867175
607,2068,133285.65223379948
608,2069,90202.15502010513
609,2070,104523.88527944204
610,2071,91850.20653202606
611,2072,124748.36320093885
612,2073,124125.89257747028
613,2074,161263.52948248238
614,2075,133608.39460082655
615,2076,101975.81259726171
616,2077,125779.52327139582
617,2078,106343.63373080379
618,2079,134648.2389401019
619,2080,126583.13716798625
620,2081,120680.53744471967
621,2082,113019.0181945955
622,2083,134713.86973491733
623,2084,101173.03824616631
624,2085,115462.08272781901
625,2086,145483.41808308585
626,2087,132311.8022835792
627,2088,112337.03121560445
628,2089,69361.18163341636
629,2090,137604.34289991777
630,2091,85840.5076226638
631,2092,142522.36872757092
632,2093,172975.93976814626
633,2094,149641.08351583246
634,2095,135755.9575320135
635,2096,96127.50165497
636,2097,91426.54099392734
637,2098,132297.83412770682
638,2099,14074.095631551201
639,2100,58602.37818370873
640,2101,96636.04656251817
641,2102,155238.78650520495
642,2103,95375.04783276859
643,2104,146719.44869518682
644,2105,152896.61964236738
645,2106,52163.26163336384
646,2107,197790.59041534463
647,2108,115063.73245902295
648,2109,108781.20999831927
649,2110,131021.5439433736
650,2111,177691.6013807993
651,2112,125904.21004753644
652,2113,107947.02316484589
653,2114,123450.628498832
654,2115,155297.77910931222
655,2116,93265.36531373736
656,2117,140296.1059509394
657,2118,126712.36989810434
658,2119,113187.93634446646
659,2120,102107.82354521277
660,2121,75335.52709866462
661,2122,87953.87545498642
662,2123,101147.325612691
663,2124,171949.72085273702
664,2125,130678.32844975835
665,2126,124280.68510119541
666,2127,145769.32310110645
667,2128,161679.52134216766
668,2129,89768.33756195047
669,2130,120777.68844728096
670,2131,128153.43069588146
671,2132,108316.2083539037
672,2133,120316.47184552817
673,2134,115403.85393001477
674,2135,84111.505870441
675,2136,75460.27673428346
676,2137,125026.277854427
677,2138,111965.48627913455
678,2139,144353.78048623918
679,2140,126008.02671345472
680,2141,167295.1600145318
681,2142,123126.26784925387
682,2143,137314.47398581816
683,2144,85493.23428096825
684,2145,133606.22773391372
685,2146,172254.346713085
686,2147,133124.7667044126
687,2148,130132.35794290202
688,2149,126386.4630887284
689,2150,207901.50329942885
690,2151,135486.3996047687
691,2152,163782.9461451544
692,2153,192242.17219970457
693,2154,94136.4917852844
694,2155,155050.9662227045
695,2156,275194.3294278643
696,2157,242261.66793698643
697,2158,250161.25478592224
698,2159,249185.9926478942
699,2160,198294.1149587574
700,2161,250650.80851080606
701,2162,319768.80550661404
702,2163,322075.66503170854
703,2164,236245.03397776297
704,2165,191020.79502862503
705,2166,141083.33623903317
706,2167,192326.95622456726
707,2168,172014.82522747174
708,2169,199354.3131829517
709,2170,198724.59272936295
710,2171,141948.54509865138
711,2172,111450.12151969303
712,2173,183389.86044200524
713,2174,243343.8645404366
714,2175,270197.07386076404
715,2176,262268.32311130286
716,2177,247490.01695686602
717,2178,235755.1517056421
718,2179,138205.45198350248
719,2180,177136.187583522
720,2181,204737.16138747812
721,2182,221230.57750334602
722,2183,200472.51279661083
723,2184,124938.99006325091
724,2185,115283.20105900956
725,2186,149351.43384059603
726,2187,154719.06091522257
727,2188,156408.66612451832
728,2189,329115.88862303394
729,2190,65327.44569989119
730,2191,77199.83173303117
731,2192,68860.75597555822
732,2193,101115.04266140523
733,2194,115668.8235010732
734,2195,69468.48932486653
735,2196,85796.60046388076
736,2197,91362.89726568089
737,2198,186069.7926784844
738,2199,156330.4662009352
739,2200,132180.90666373633
740,2201,124930.25265102857
741,2202,199531.94996894794
742,2203,110634.72727476395
743,2204,157544.77311029175
744,2205,108426.78512852415
745,2206,156123.1083419617
746,2207,196505.32325535064
747,2208,218800.5369182424
748,2209,189368.65480666654
749,2210,115396.67654241339
750,2211,114758.81048636689
751,2212,122050.04535255927
752,2213,102692.69149127425
753,2214,188037.78572053427
754,2215,97543.47281791322
755,2216,148013.4868442678
756,2217,50641.51581393214
757,2218,97758.84530296188
758,2219,76260.31038681697
759,2220,19600.029595525528
760,2221,279561.72648509644
761,2222,231318.93094411131
762,2223,256922.90173155203
763,2224,214049.7579615408
764,2225,109303.82780542638
765,2226,170180.32725536893
766,2227,214810.99328264565
767,2228,249531.19715411536
768,2229,240741.04812318028
769,2230,150354.7847137242
770,2231,209594.78158620646
771,2232,205906.5964500851
772,2233,194390.7889836863
773,2234,253419.43718359154
774,2235,224582.80540491716
775,2236,256718.10974047333
776,2237,275888.1096913404
777,2238,166502.82719402114
778,2239,150328.44603338264
779,2240,137738.5951277656
780,2241,110574.0035841756
781,2242,98334.82524740981
782,2243,119007.92936216507
783,2244,81678.8154872476
784,2245,83601.28792415457
785,2246,129278.10316147393
786,2247,127839.15128796693
787,2248,126730.60530734685
788,2249,111808.21923383261
789,2250,116796.37618095032
790,2251,117988.5267739229
791,2252,181065.0708321656
792,2253,153674.69009531513
793,2254,184573.04601515894
794,2255,179761.387457333
795,2256,187738.46384340047
796,2257,197158.81513759325
797,2258,168477.39089637873
798,2259,182919.78074906574
799,2260,119246.0482765843
800,2261,195868.180210956
801,2262,204472.75732214522
802,2263,301048.66847090825
803,2264,398378.1599241148
804,2265,143872.76291102124
805,2266,247738.46434106515
806,2267,327625.38206444297
807,2268,365801.96702782036
808,2269,150984.31174045967
809,2270,206075.98814253247
810,2271,206484.8766219982
811,2272,219200.32463000406
812,2273,158141.75213021153
813,2274,175478.2287196486
814,2275,166672.28090966563
815,2276,182011.35114096876
816,2277,174343.64607026687
817,2278,156549.87435691556
818,2279,108275.26097485123
819,2280,106461.4151209257
820,2281,179743.35942813454
821,2282,174736.3192974705
822,2283,106076.64763818926
823,2284,101313.67303195802
824,2285,145244.1889154368
825,2286,113358.83131210046
826,2287,326539.2229132852
827,2288,257149.8485592649
828,2289,297638.0190552875
829,2290,371705.8810804988
830,2291,302824.79279933445
831,2292,379212.0329165553
832,2293,383466.25570144935
833,2294,330484.6498891575
834,2295,386383.26729163073
835,2296,276474.98907840136
836,2297,310528.7592920249
837,2298,328487.3880682712
838,2299,319833.18249500624
839,2300,280784.6049069745
840,2301,260159.96541437512
841,2302,235033.92896299378
842,2303,260292.31074016128
843,2304,251614.55486216897
844,2305,191645.23925873125
845,2306,189546.36843029724
846,2307,193095.35899947034
847,2308,234907.71017809643
848,2309,294114.6526581079
849,2310,219391.38238566712
850,2311,204151.50646327296
851,2312,192046.6423406364
852,2313,184788.02944513215
853,2314,180796.01140836076
854,2315,197039.78789480688
855,2316,201536.7472686654
856,2317,159255.76794915306
857,2318,187325.0214968
858,2319,201089.4252999348
859,2320,204001.0043561044
860,2321,230041.45763865975
861,2322,208818.63181842893
862,2323,192892.90955384466
863,2324,201855.8870362204
864,2325,228529.09641286277
865,2326,200958.87915063
866,2327,219578.46464361504
867,2328,233880.25041082216
868,2329,183561.18632679814
869,2330,195922.06503270377
870,2331,300025.2408667945
871,2332,333612.86242543755
872,2333,296536.2771531499
873,2334,252911.83138571272
874,2335,265007.28359363344
875,2336,281416.4208233782
876,2337,215155.26577107512
877,2338,252819.43978194066
878,2339,248653.0202757824
879,2340,368186.29371906497
880,2341,226419.34804910945
881,2342,244320.41007846856
882,2343,234607.82531930978
883,2344,238057.38236168283
884,2345,247485.55247600336
885,2346,225390.80186114402
886,2347,209772.76142728826
887,2348,249142.76761594357
888,2349,186693.64453987114
889,2350,268724.2581468546
890,2351,290359.7262789908
891,2352,265644.694003109
892,2353,252883.04619018832
893,2354,160571.28933143537
894,2355,189420.28559736232
895,2356,159348.5960925439
896,2357,225008.11280949332
897,2358,209615.78380243626
898,2359,147989.38056057005
899,2360,122123.03068662959
900,2361,128558.94328111509
901,2362,272003.51224976906
902,2363,129280.12707527279
903,2364,163840.08003193524
904,2365,225036.48534361762
905,2366,200487.20700244524
906,2367,227582.69244279485
907,2368,196844.32583144723
908,2369,224338.05591242318
909,2370,150571.47767423396
910,2371,160789.1521599734
911,2372,208591.02375403707
912,2373,285487.5988427914
913,2374,297583.5859247397
914,2375,244711.8229524342
915,2376,295326.1806312883
916,2377,332505.0792973051
917,2378,144189.51536362493
918,2379,205226.3310955807
919,2380,142995.07063324688
920,2381,161530.41375845
921,2382,241420.33497698908
922,2383,222632.28419105837
923,2384,250602.1492373285
924,2385,162109.4062581358
925,2386,127963.99877119606
926,2387,121219.27588946655
927,2388,108206.00930800193
928,2389,132524.43711426767
929,2390,147251.19487507408
930,2391,127358.46659283998
931,2392,112274.55511632131
932,2393,171197.08588976267
933,2394,122161.92098431845
934,2395,191500.9471980863
935,2396,162117.13951821224
936,2397,198716.62753588238
937,2398,124523.28611323732
938,2399,61739.21056987645
939,2400,16142.05004614922
940,2401,115117.97982819981
941,2402,145345.20649891972
942,2403,121875.13349903759
943,2404,142618.49887744518
944,2405,157309.8030407286
945,2406,132573.22390661112
946,2407,115086.33341671855
947,2408,138143.8890949419
948,2409,125811.80303814998
949,2410,191259.51149066142
950,2411,104480.80910776605
951,2412,158397.72685907184
952,2413,119285.49546565232
953,2414,135599.21977288398
954,2415,120204.5721490084
955,2416,126304.73731116694
956,2417,136266.27093719997
957,2418,115078.35607626542
958,2419,104774.08903036607
959,2420,105423.34614157511
960,2421,144635.7750279866
961,2422,107619.89617667726
962,2423,132996.7417604865
963,2424,147050.61963796953
964,2425,209108.5292733573
965,2426,108550.23438750228
966,2427,119763.579277496
967,2428,193862.7360828994
968,2429,101579.06041914696
969,2430,128743.34622241213
970,2431,108863.42571680335
971,2432,127893.85457718407
972,2433,146610.3702284807
973,2434,125233.35842548969
974,2435,144764.74186741217
975,2436,113779.37047453926
976,2437,107161.08436615297
977,2438,100678.15342107578
978,2439,114470.76881862429
979,2440,125458.49026461976
980,2441,97822.44989203574
981,2442,98392.96583696164
982,2443,138389.62301808858
983,2444,123310.35310086148
984,2445,79686.7710390396
985,2446,121363.7111931513
986,2447,220840.24436863145
987,2448,139628.27511680097
988,2449,109209.65115601436
989,2450,146896.24980422592
990,2451,120650.22222173141
991,2452,211791.12787628014
992,2453,101643.51482516935
993,2454,146116.12438775878
994,2455,128672.27223739304
995,2456,123098.38018909591
996,2457,112771.84072895069
997,2458,124060.40494332329
998,2459,117906.49671776136
999,2460,134743.11891535798
1000,2461,115170.0444372808
1001,2462,131551.80752190354
1002,2463,110074.63373965892
1003,2464,179177.96849735384
1004,2465,117710.36315424257
1005,2466,86312.68731563032
1006,2467,150252.19400280635
1007,2468,82259.90952619148
1008,2469,80394.31112796169
1009,2470,194817.42529220763
1010,2471,227134.97181385482
1011,2472,166196.6926356481
1012,2473,77374.64556160076
1013,2474,83632.25524675031
1014,2475,230912.91698005435
1015,2476,110215.63309033075
1016,2477,98822.80374857964
1017,2478,155045.0649177529
1018,2479,81881.3135826933
1019,2480,151215.47602526046
1020,2481,115183.57408474802
1021,2482,115995.04200465855
1022,2483,108147.29882150091
1023,2484,120272.40818344336
1024,2485,127080.26717521407
1025,2486,146444.98608059
1026,2487,183648.72322220448
1027,2488,186887.17080068652
1028,2489,154068.09931949593
1029,2490,139416.29027935563
1030,2491,134680.43217443547
1031,2492,193412.8859024315
1032,2493,148568.60758202872
1033,2494,153803.15943839206
1034,2495,101779.5033235813
1035,2496,241049.4428701105
1036,2497,165105.52957524828
1037,2498,91885.96707931312
1038,2499,84362.832931094
1039,2500,128611.3700632409
1040,2501,126227.95075845227
1041,2502,133603.3457907179
1042,2503,115880.18480335869
1043,2504,191348.24655248658
1044,2505,235198.02422222373
1045,2506,253213.88387023227
1046,2507,291340.0641098369
1047,2508,256858.92037949385
1048,2509,225828.4198008697
1049,2510,238732.28797560238
1050,2511,201288.65335960555
1051,2512,216125.9252702384
1052,2513,239058.2144707729
1053,2514,329107.2975913567
1054,2515,127521.60465831461
1055,2516,156044.0007138294
1056,2517,138093.9569276732
1057,2518,152164.44642010375
1058,2519,229199.2034642328
1059,2520,215318.6934453895
1060,2521,208496.54984662987
1061,2522,224080.5100985226
1062,2523,90437.50874532652
1063,2524,114731.85502078809
1064,2525,120400.63052983533
1065,2526,113042.16821385798
1066,2527,102910.91710262687
1067,2528,107191.59828734334
1068,2529,100837.97959393091
1069,2530,106878.4512650547
1070,2531,245894.65473597415
1071,2532,224066.4040148122
